"Mouse Symbol","Mouse ID","Mouse Chr","Homologene ID","Human Symbol","Human ID","Rat Symbol","Rat ID","Drosophila Symbol","Drosophila ID","Zebrafish Symbol","Zebrafish ID","Yeast Symbol","Yeast ID",COSMIC,CGC,Study,"PubMed ID","Predicted Effect","CIS Address","Relative Rank","Cancer Type",Studies
Fam65b,193385,13,9284,FAM65B,9750,Fam65b,306934,,,fam65b,563800,,,Yes,No,"Berquam Vrieze 2011-02",21828136,"Not Determined",13:24581553-24675082,D,"Blood Cancer",2
Fam65b,193385,13,9284,FAM65B,9750,Fam65b,306934,,,fam65b,563800,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",2
Fam98b,68215,2,72241,FAM98B,283742,Fam98b,499866,,,,,,,Yes,No,"Van der Weyden 2013-01",22370638,"Not Determined",,"Not Ranked","Blood Cancer",2
Fam98b,68215,2,72241,FAM98B,283742,Fam98b,499866,,,,,,,Yes,No,"Van der Weyden 2013-02",22370638,"Not Determined",,"Not Ranked","Blood Cancer",2
Fars2,69955,13,4788,FARS2,10667,Fars2,306879,Aats-phe,36547,fars2,793097,,856160,Yes,No,"Mann 2012-01",22421440,Loss,13:36120481-36120481,C,"Pancreatic Cancer",2
Fars2,69955,13,4788,FARS2,10667,Fars2,306879,Aats-phe,36547,fars2,793097,,856160,Yes,No,"Van der Weyden 2011-01",21628403,"Not Determined",13:36211106-36211106,D,"Blood Cancer",2
Fasn,14104,11,55800,FASN,2194,Fasn,50671,v(2)k05816,117361,,,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",11:120805957-120824547,D,"Liver Cancer",2
Fasn,14104,11,55800,FASN,2194,Fasn,50671,v(2)k05816,117361,,,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",2
Fbxl20,72194,11,68784,FBXL20,84961,,,CG9003,36244,fbxl20,100331130,,853552,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",11:98082553-98149616,D,"Liver Cancer",2
Fbxl20,72194,11,68784,FBXL20,84961,,,CG9003,36244,fbxl20,100331130,,853552,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",2
Fdft1,14137,14,3281,FDFT1,2222,Fdft1,29580,,,fdft1,571911,,856597,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",14:63145150-63177793,C,"Liver Cancer",2
Fdft1,14137,14,3281,FDFT1,2222,Fdft1,29580,,,fdft1,571911,,856597,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",2
Fgd4,224014,16,26727,FGD4,121512,Fgd4,246174,,,fgd4a,556216,,,Yes,No,"Rahrmann 2013-01",23685747,"Not Determined",16:16416917-16600549,C,"Nervous System Cancer",2
Fgd4,224014,16,26727,FGD4,121512,Fgd4,246174,,,fgd4a,556216,,,Yes,No,"Rahrmann 2013-02",23685747,"Not Determined",16:16416917-16600549,B,"Nervous System Cancer",2
Fgd6,13998,10,14209,FGD6,55785,Fgd6,500824,,,fgd6,556459,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",10:94036000-94145339,C,"Liver Cancer",2
Fgd6,13998,10,14209,FGD6,55785,Fgd6,500824,,,fgd6,556459,,,Yes,No,"March 2011-01",22057237,"Not Determined",10:94025054-94069064,D,"Colorectal Cancer",2
Fgf10,14165,13,3284,FGF10,2255,Fgf10,25443,,,"fgf10a fgf10b","359830 751792",,,Yes,No,"March 2011-01",22057237,"Not Determined",13:118702804-118720377,D,"Colorectal Cancer",2
Fgf10,14165,13,3284,FGF10,2255,Fgf10,25443,,,"fgf10a fgf10b","359830 751792",,,Yes,No,"Wu 2012-01",22343890,"Not Determined",13:118669791-118792115,"Not Ranked","Nervous System Cancer",2
Fgf2,14173,3,1521,FGF2,2247,Fgf2,54250,,,fgf2,404231,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",2
Fgf2,14173,3,1521,FGF2,2247,Fgf2,54250,,,fgf2,404231,,,Yes,No,"Van der Weyden 2013-02",22370638,"Not Determined",,"Not Ranked","Blood Cancer",2
Fgfr3,14184,5,55437,FGFR3,2261,Fgfr3,84489,htl,42160,fgfr3,58129,,,Yes,Yes,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",2
Fgfr3,14184,5,55437,FGFR3,2261,Fgfr3,84489,htl,42160,fgfr3,58129,,,Yes,Yes,"Van der Weyden 2013-02",22370638,"Not Determined",,"Not Ranked","Blood Cancer",2
Fhit,14198,14,21661,FHIT,2272,Fhit,60398,,,"fhit LOC100331277","393713 100331277",,851899,Yes,Yes,"Dupuy 2005-01",16015321,Gain,14:10591912-11080945,C,"Blood Cancer",2
Fhit,14198,14,21661,FHIT,2272,Fhit,60398,,,"fhit LOC100331277","393713 100331277",,851899,Yes,Yes,"Rahrmann 2013-02",23685747,"Not Determined",14:9550092-11162035,A,"Nervous System Cancer",2
Filip1l,78749,16,37121,FILIP1L,11259,Filip1l,304020,,,filip1l,100004879,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",2
Filip1l,78749,16,37121,FILIP1L,11259,Filip1l,304020,,,filip1l,100004879,,,Yes,No,"Rad 2015-01",25485836,"Not Determined",16:57398879-57424879,D,"Pancreatic Cancer",2
Fiz1,23877,7,22663,FIZ1,84922,Fiz1,292584,,,,,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",7:5007055-5014728,D,"Liver Cancer",2
Fiz1,23877,7,22663,FIZ1,84922,Fiz1,292584,,,,,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",2
Fkbp1a,14225,2,105139,FKBP1A,2280,Fkbp1a,25639,,,"fkbp1ab fkbp1aa","449552 335335",,,Yes,No,"Perez Mancera 2012-01",22699621,"Not Determined",2:151550119-151550119,C,"Pancreatic Cancer",2
Fkbp1a,14225,2,105139,FKBP1A,2280,Fkbp1a,25639,,,"fkbp1ab fkbp1aa","449552 335335",,,Yes,No,"Perez Mancera 2012-02",22699621,"Not Determined",2:151551734-151551734,C,"Pancreatic Cancer",2
Fkbp4,14228,6,36085,FKBP4,2288,Fkbp4,260321,FKBP59,47762,fkbp4,321795,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",6:128430106-128438631,D,"Liver Cancer",2
Fkbp4,14228,6,36085,FKBP4,2288,Fkbp4,260321,FKBP59,47762,fkbp4,321795,,,Yes,No,"March 2011-01",22057237,"Not Determined",6:128404011-128442238,D,"Colorectal Cancer",2
Fmr1,14265,X,1531,FMR1,2332,Fmr1,24948,Fmr1,37528,fmr1,259191,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",X:68687925-68687925,A,"Liver Cancer",2
Fmr1,14265,X,1531,FMR1,2332,Fmr1,24948,Fmr1,37528,fmr1,259191,,,Yes,No,"Perez Mancera 2012-01",22699621,"Not Determined",X:68694279-68694279,D,"Pancreatic Cancer",2
Fnbp4,55935,2,9087,FNBP4,23360,Fnbp4,311183,,,fnbp4,403074,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",2:90745369-90781020,D,"Liver Cancer",2
Fnbp4,55935,2,9087,FNBP4,23360,Fnbp4,311183,,,fnbp4,403074,,,Yes,No,"March 2011-01",22057237,"Not Determined",2:90733124-90780371,D,"Colorectal Cancer",2
Focad,230393,4,9842,FOCAD,54914,Focad,313346,,,focad,100150998,,,No,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",2
Focad,230393,4,9842,FOCAD,54914,Focad,313346,,,focad,100150998,,,No,No,"Perna 2015-01",25624498,"Not Determined",4:88076988-88076988,D,"Skin Cancer",2
Fos,14281,12,3844,FOS,2353,Fos,314322,,,fosab,394198,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",2
Fos,14281,12,3844,FOS,2353,Fos,314322,,,fosab,394198,,,Yes,No,"Perna 2015-01",25624498,"Not Determined",12:85475439-85475439,D,"Skin Cancer",2
Foxh1,14106,15,2914,FOXH1,8928,Foxh1,300054,,,,,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",15:76668306-76669873,D,"Liver Cancer",2
Foxh1,14106,15,2914,FOXH1,8928,Foxh1,300054,,,,,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",2
Foxn2,14236,17,31078,FOXN2,3344,Foxn2,301676,,,"LOC100330010 foxn2b","100330010 550127",,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",17:88440711-88490533,D,"Liver Cancer",2
Foxn2,14236,17,31078,FOXN2,3344,Foxn2,301676,,,"LOC100330010 foxn2b","100330010 550127",,,Yes,No,"Rahrmann 2013-02",23685747,"Not Determined",17:88440711-88490533,D,"Nervous System Cancer",2
Foxp2,114142,6,134404,FOXP2,93986,,,,,foxp2,555242,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",6:14901348-15441977,D,"Liver Cancer",2
Foxp2,114142,6,134404,FOXP2,93986,,,,,foxp2,555242,,,Yes,No,"Rad 2015-01",25485836,"Not Determined",6:15176644-15192644,D,"Pancreatic Cancer",2
Foxs1,14239,2,20871,FOXS1,2307,Foxs1,311547,,,,,,,Yes,No,"Rad 2010-01",20947725,"Not Determined",2:152783021-152861881,"Not Ranked","Blood Cancer",2
Foxs1,14239,2,20871,FOXS1,2307,Foxs1,311547,,,,,,,Yes,No,"Van der Weyden 2013-02",22370638,"Not Determined",,"Not Ranked","Blood Cancer",2
Frmd4b,232288,6,14916,FRMD4B,23150,Frmd4b,252858,,,"frmd4ba frmd4bb","100333566 100329900",,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",6:97296727-97296727,A,"Liver Cancer",2
Frmd4b,232288,6,14916,FRMD4B,23150,Frmd4b,252858,,,"frmd4ba frmd4bb","100333566 100329900",,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",2
Frmpd4,333605,X,45843,FRMPD4,9758,Frmpd4,302656,,,frmpd4,403129,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",X:167471308-168577233,B,"Liver Cancer",2
Frmpd4,333605,X,45843,FRMPD4,9758,Frmpd4,302656,,,frmpd4,403129,,,Yes,No,"Rahrmann 2013-02",23685747,"Not Determined",X:167471309-168577231,B,"Nervous System Cancer",2
Fstl4,320027,11,18543,FSTL4,23105,Fstl4,303130,,,fstl4,571664,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",2
Fstl4,320027,11,18543,FSTL4,23105,Fstl4,303130,,,fstl4,571664,,,Yes,No,"Perez Mancera 2012-02",22699621,"Not Determined",11:52803721-52803721,D,"Pancreatic Cancer",2
Fto,26383,8,8053,FTO,79068,Fto,291905,,,fto,553363,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",8:91402578-91402578,D,"Liver Cancer",2
Fto,26383,8,8053,FTO,79068,Fto,291905,,,fto,553363,,,Yes,No,"Rahrmann 2013-02",23685747,"Not Determined",8:91313532-91668439,A,"Nervous System Cancer",2
Ftsj3,56095,11,5451,FTSJ3,117246,Ftsj3,303608,CG8939,32568,ftsj3,321247,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",11:106249143-106255802,D,"Liver Cancer",2
Ftsj3,56095,11,5451,FTSJ3,117246,Ftsj3,303608,CG8939,32568,ftsj3,321247,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",2
Fubp3,320267,2,45954,FUBP3,8939,Fubp3,362106,Psi,36889,fubp3,493616,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",2:31572724-31617519,C,"Liver Cancer",2
Fubp3,320267,2,45954,FUBP3,8939,Fubp3,362106,Psi,36889,fubp3,493616,,,Yes,No,"March 2011-01",22057237,"Not Determined",2:31560712-31578430,D,"Colorectal Cancer",2
Fxr2,23879,11,21014,FXR2,9513,Fxr2,287433,,,fxr2,393180,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",11:69632970-69653297,D,"Liver Cancer",2
Fxr2,23879,11,21014,FXR2,9513,Fxr2,287433,,,fxr2,393180,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",2
Fyn,14360,10,48068,FYN,2534,Fyn,25150,,,fynb,574422,,,Yes,No,"Rahrmann 2013-01",23685747,"Not Determined",10:39368855-39565381,C,"Nervous System Cancer",2
Fyn,14360,10,48068,FYN,2534,Fyn,25150,,,fynb,574422,,,Yes,No,"Rahrmann 2013-02",23685747,"Not Determined",10:39368855-39565381,B,"Nervous System Cancer",2
Gabpa,14390,16,1543,GABPA,2551,Gabpa,363735,Ets97D,43236,gabpa,58110,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",16:84835123-84863778,D,"Liver Cancer",2
Gabpa,14390,16,1543,GABPA,2551,Gabpa,363735,Ets97D,43236,gabpa,58110,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",2
Gabpb2,213054,3,34921,GABPB2,126626,Gabpb2,295263,,,"gabpb2a gabpb2b","554849 561215",,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",2
Gabpb2,213054,3,34921,GABPB2,126626,Gabpb2,295263,,,"gabpb2a gabpb2b","554849 561215",,,Yes,No,"Van der Weyden 2013-02",22370638,"Not Determined",3:95020158-95470675,A,"Blood Cancer",2
Gabrd,14403,4,55489,GABRD,2563,Gabrd,29689,,,gabrd,571422,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",2
Gabrd,14403,4,55489,GABRD,2563,Gabrd,29689,,,gabrd,571422,,,Yes,No,"Van der Weyden 2013-02",22370638,"Not Determined",,"Not Ranked","Blood Cancer",2
Gale,74246,4,347,GALE,2582,Gale,114860,Gale,38076,gale,678540,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",2
Gale,74246,4,347,GALE,2582,Gale,114860,Gale,38076,gale,678540,,,Yes,No,"Rad 2010-01",20947725,"Not Determined",4:135877048-135944317,"Not Ranked","Blood Cancer",2
Galm,319625,17,71795,GALM,130589,Galm,313843,,,galm,436646,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",17:80181327-80181327,D,"Liver Cancer",2
Galm,319625,17,71795,GALM,130589,Galm,313843,,,galm,436646,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",2
Galnt1,14423,18,8469,GALNT1,2589,Galnt1,79214,pgant5,326151,galnt1,559073,,,Yes,No,"Rahrmann 2013-01",23685747,"Not Determined",18:24205344-24286818,D,"Nervous System Cancer",2
Galnt1,14423,18,8469,GALNT1,2589,Galnt1,79214,pgant5,326151,galnt1,559073,,,Yes,No,"Rahrmann 2013-02",23685747,"Not Determined",18:24205344-24286818,D,"Nervous System Cancer",2
Galnt11,231050,5,11126,GALNT11,63917,Galnt11,311952,Pgant35A,48775,galnt11,558716,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",2
Galnt11,231050,5,11126,GALNT11,63917,Galnt11,311952,Pgant35A,48775,galnt11,558716,,,Yes,No,"Van der Weyden 2013-02",22370638,"Not Determined",,"Not Ranked","Blood Cancer",2
Gan,209239,8,32523,GAN,8139,Gan,307893,,,LOC100537435,100537435,,,Yes,No,"March 2011-01",22057237,"Not Determined",8:117131489-117178413,D,"Colorectal Cancer",2
Gan,209239,8,32523,GAN,8139,Gan,307893,,,LOC100537435,100537435,,,Yes,No,"Perez Mancera 2012-01",22699621,"Not Determined",8:117162058-117162058,D,"Pancreatic Cancer",2
Gapvd1,66691,2,32637,GAPVD1,26130,Gapvd1,311880,,,gapvd1,436693,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",2:34676981-34755232,C,"Liver Cancer",2
Gapvd1,66691,2,32637,GAPVD1,26130,Gapvd1,311880,,,gapvd1,436693,,,Yes,No,"March 2011-01",22057237,"Not Determined",2:34699730-34741072,D,"Colorectal Cancer",2
Gart,14450,16,637,GART,2618,Gart,288259,ade3,33986,gart,58141,,852617,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",16:91621396-91646972,D,"Liver Cancer",2
Gart,14450,16,637,GART,2618,Gart,288259,ade3,33986,gart,58141,,852617,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",2
Gas2l1,78926,11,4733,GAS2L1,10634,,,,,,,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",11:5060374-5065300,C,"Liver Cancer",2
Gas2l1,78926,11,4733,GAS2L1,10634,,,,,,,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",2
Gas2l3,237436,10,18386,GAS2L3,283431,Gas2l3,680280,,,,,,,Yes,No,"Rahrmann 2013-01",23685747,"Not Determined",10:89408823-89443967,D,"Nervous System Cancer",2
Gas2l3,237436,10,18386,GAS2L3,283431,Gas2l3,680280,,,,,,,Yes,No,"Rahrmann 2013-02",23685747,"Not Determined",10:89408823-89443967,D,"Nervous System Cancer",2
Gata5,14464,2,32031,GATA5,140628,Gata5,499951,,,gata5,30482,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",2
Gata5,14464,2,32031,GATA5,140628,Gata5,499951,,,gata5,30482,,,Yes,No,"Perez Mancera 2012-01",22699621,"Not Determined",2:180309460-180309460,D,"Pancreatic Cancer",2
Gdf15,23886,8,3576,GDF15,9518,Gdf15,29455,,,,,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",2
Gdf15,23886,8,3576,GDF15,9518,Gdf15,29455,,,,,,,Yes,No,"Rad 2010-01",20947725,"Not Determined",8:70520905-70555837,"Not Ranked","Blood Cancer",2
Gdf9,14566,11,3851,GDF9,2661,Gdf9,59304,,,gdf9,497643,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",11:53433285-53437902,D,"Liver Cancer",2
Gdf9,14566,11,3851,GDF9,2661,Gdf9,59304,,,gdf9,497643,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",2
Gemin6,67242,17,11711,GEMIN6,79833,Gemin6,362688,,,,,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",2
Gemin6,67242,17,11711,GEMIN6,79833,Gemin6,362688,,,,,,,Yes,No,"Perez Mancera 2012-02",22699621,"Not Determined",17:80227666-80227666,C,"Pancreatic Cancer",2
Gfi1,14581,5,3854,GFI1,2672,Gfi1,24388,,,gfi1ab,798697,,,Yes,No,"Berquam Vrieze 2011-02",21828136,Gain,5:107727554-107811232,B,"Blood Cancer",2
Gfi1,14581,5,3854,GFI1,2672,Gfi1,24388,,,gfi1ab,798697,,,Yes,No,"Berquam Vrieze 2011-03",21828136,Gain,5:107725952-107737007,A,"Blood Cancer",2
Gfod1,328232,13,49581,GFOD1,54438,Gfod1,306842,CG17712,33356,si:ch211-276f18.2,556899,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",2
Gfod1,328232,13,49581,GFOD1,54438,Gfod1,306842,CG17712,33356,si:ch211-276f18.2,556899,,,Yes,No,"Quintana 2012-01",22832494,"Not Determined",13:43195519-43304172,D,"Skin Cancer",2
Ggps1,14593,13,31267,GGPS1,9453,Ggps1,291211,qm,38816,ggps1,336798,,856036,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",13:14052446-14063401,C,"Liver Cancer",2
Ggps1,14593,13,31267,GGPS1,9453,Ggps1,291211,qm,38816,ggps1,336798,,856036,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",2
Ghdc,80860,11,32760,GHDC,84514,Ghdc,303542,,,ghdc,497449,,,Yes,No,"Van der Weyden 2013-01",22370638,"Not Determined",,"Not Ranked","Blood Cancer",2
Ghdc,80860,11,32760,GHDC,84514,Ghdc,303542,,,ghdc,497449,,,Yes,No,"Van der Weyden 2013-02",22370638,"Not Determined",,"Not Ranked","Blood Cancer",2
Gid8,76425,2,41207,GID8,54994,Gid8,296466,CG6617,32852,"gid8b gid8a","566067 393685",,,No,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",2:180712545-180718517,D,"Liver Cancer",2
Gid8,76425,2,41207,GID8,54994,Gid8,296466,CG6617,32852,"gid8b gid8a","566067 393685",,,No,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",2
Gldc,104174,19,141,GLDC,2731,Gldc,309312,CG3999,41253,gldc,321621,,855227,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",19:30098446-30175418,D,"Liver Cancer",2
Gldc,104174,19,141,GLDC,2731,Gldc,309312,CG3999,41253,gldc,321621,,855227,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",2
Glg1,20340,8,7533,GLG1,2734,Glg1,29476,Glg1,40382,glg1a,792865,,,Yes,No,"Perez Mancera 2012-01",22699621,"Not Determined",8:111230194-111230194,D,"Pancreatic Cancer",2
Glg1,20340,8,7533,GLG1,2734,Glg1,29476,Glg1,40382,glg1a,792865,,,Yes,No,"Perez Mancera 2012-02",22699621,"Not Determined",8:111235254-111235254,C,"Pancreatic Cancer",2
Gli3,14634,13,139,GLI3,2737,Gli3,140588,,,gli3,403042,,,Yes,No,"Koso 2012-02",23045694,"Not Determined",13:15463235-15730026,A,"Nervous System Cancer",2
Gli3,14634,13,139,GLI3,2737,Gli3,140588,,,gli3,403042,,,Yes,No,"Perna 2015-01",25624498,"Not Determined",13:15628591-15628591,A,"Skin Cancer",2
Glo1,109801,17,4880,GLO1,2739,Glo1,294320,CG1707,35656,glo1,368213,,855009,Yes,No,"Perez Mancera 2012-01",22699621,"Not Determined",17:30605412-30605412,D,"Pancreatic Cancer",2
Glo1,109801,17,4880,GLO1,2739,Glo1,294320,CG1707,35656,glo1,368213,,855009,Yes,No,"Perez Mancera 2012-02",22699621,"Not Determined",17:30605120-30605120,D,"Pancreatic Cancer",2
Glod5,69824,X,12335,GLOD5,392465,Glod5,302554,,,glod5,553706,,,Yes,No,"Rad 2010-01",20947725,"Not Determined",X:7892348-8005467,"Not Ranked","Blood Cancer",2
Glod5,69824,X,12335,GLOD5,392465,Glod5,302554,,,glod5,553706,,,Yes,No,"Van der Weyden 2013-02",22370638,"Not Determined",,"Not Ranked","Blood Cancer",2
Glt28d2,320302,3,44843,,,,,CG14512,43443,zgc:92907,436733,,,No,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",2
Glt28d2,320302,3,44843,,,,,CG14512,43443,zgc:92907,436733,,,No,No,"Van der Weyden 2011-01",21628403,"Not Determined",3:85857882-85857883,A,"Blood Cancer",2
Gm10258,545510,3,,,,,,,,,,,,No,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",2
Gm10258,545510,3,,,,,,,,,,,,No,No,"Perez Mancera 2012-02",22699621,"Not Determined",3:30255772-30255772,C,"Pancreatic Cancer",2
Gm128,229588,3,9885,C1orf56,54964,RGD1359334,295265,,,,,,,No,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",2
Gm128,229588,3,9885,C1orf56,54964,RGD1359334,295265,,,,,,,No,No,"Van der Weyden 2013-02",22370638,"Not Determined",,"Not Ranked","Blood Cancer",2
Gm2012,100039030,X,134350,,,,,,,,,,,No,No,"Rahrmann 2013-02",23685747,"Not Determined",X:26200678-26231355,D,"Nervous System Cancer",2
Gm2012,100039030,X,134350,,,,,,,,,,,No,No,"Wu 2012-01",22343890,"Not Determined",X:26200678-26231355,"Not Ranked","Nervous System Cancer",2
Gm4925,237433,10,104935,,,RGD1561102,299713,,,,,,,No,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",10:88729540-88731101,D,"Liver Cancer",2
Gm4925,237433,10,104935,,,RGD1561102,299713,,,,,,,No,No,"Rad 2010-01",20947725,"Not Determined",10:88639195-88723717,"Not Ranked","Blood Cancer",2
Gm608,207806,16,19504,KIAA2018,205717,RGD1560175,303946,,,,,,,No,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",2
Gm608,207806,16,19504,KIAA2018,205717,RGD1560175,303946,,,,,,,No,No,"Perez Mancera 2012-02",22699621,"Not Determined",16:44178520-44178520,D,"Pancreatic Cancer",2
Gm960,381196,19,69381,C11orf80,79703,,,,,zgc:195212,100189619,,,No,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",2
Gm960,381196,19,69381,C11orf80,79703,,,,,zgc:195212,100189619,,,No,No,"Wu 2012-01",22343890,"Not Determined",19:4648317-4698315,"Not Ranked","Nervous System Cancer",2
Gmeb1,56809,4,10647,GMEB1,10691,Gmeb1,500558,,,gmeb1,567701,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",2
Gmeb1,56809,4,10647,GMEB1,10691,Gmeb1,500558,,,gmeb1,567701,,,Yes,No,"Wong 2014-01",24316979,"Not Determined",4:132244169-132244169,C,"Blood Cancer",2
Gmeb2,229004,2,8228,GMEB2,26205,Gmeb2,83635,,,"si:ch73-302a13.2 LOC100536435","568906 100536435",,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",2:181251450-181287966,D,"Liver Cancer",2
Gmeb2,229004,2,8228,GMEB2,26205,Gmeb2,83635,,,"si:ch73-302a13.2 LOC100536435","568906 100536435",,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",2
Gne,50798,4,3996,GNE,10020,Gne,114711,,,gne,393857,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",4:44034075-44084177,D,"Liver Cancer",2
Gne,50798,4,3996,GNE,10020,Gne,114711,,,gne,393857,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",2
Gns,75612,10,1568,GNS,2799,"Gns LOC100909505","299825 100909505","CG18278 CG30059","36487 246425",gnsa,566506,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",2
Gns,75612,10,1568,GNS,2799,"Gns LOC100909505","299825 100909505","CG18278 CG30059","36487 246425",gnsa,566506,,,Yes,No,"Rad 2010-01",20947725,"Not Determined",10:121436218-121491595,"Not Ranked","Blood Cancer",2
Golga2,99412,2,3300,GOLGA2,2801,Golga2,64528,,,golga2,565431,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",2:32288252-32307921,D,"Liver Cancer",2
Golga2,99412,2,3300,GOLGA2,2801,Golga2,64528,,,golga2,565431,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",2
Gosr1,53334,11,37977,GOSR1,9527,Gosr1,94189,Gos28,248102,gosr1,100001316,,856354,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",11:76726601-76763555,D,"Liver Cancer",2
Gosr1,53334,11,37977,GOSR1,9527,Gosr1,94189,Gos28,248102,gosr1,100001316,,856354,Yes,No,"Rahrmann 2013-04",23685747,Loss,11:76726602-76763579,D,"Nervous System Cancer",2
Got2,14719,8,1572,GOT2,2806,Got2,25721,Got2,33373,"got2a got2b","406688 335974",,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",8:95864136-95888365,D,"Liver Cancer",2
